 Time (days),soilR,soilR1,soilR2,CSR(1),CSR(2),CSR(3),CSR(4),CSR(5)
12.80,5780.7919922,Inf,Inf,28.8655510,28.8655510,28.8655510,28.8655510,28.8655510
12.81,5780.7919922,Inf,Inf,28.8656406,28.8656406,28.8656406,28.8656406,28.8656406
12.82,5780.7919922,Inf,Inf,28.8657475,28.8657475,28.8657475,28.8657475,28.8657475
12.83,5780.7919922,Inf,Inf,28.8658409,28.8658409,28.8658409,28.8658409,28.8658409
12.84,5780.7919922,Inf,Inf,28.8659420,28.8659420,28.8659420,28.8659420,28.8659420
12.85,5780.7919922,Inf,Inf,28.8660164,28.8660164,28.8660164,28.8660164,28.8660164
12.86,5780.7924805,Inf,Inf,28.8660736,28.8660736,28.8660736,28.8660736,28.8660736
12.88,5780.7924805,Inf,Inf,28.8661327,28.8661327,28.8661327,28.8661327,28.8661327
12.89,5780.7924805,Inf,Inf,28.8662167,28.8662167,28.8662167,28.8662167,28.8662167
12.90,5780.7929688,Inf,Inf,28.8663750,28.8663750,28.8663750,28.8663750,28.8663750
12.91,5780.7929688,Inf,Inf,28.8665752,28.8665752,28.8665752,28.8665752,28.8665752
12.92,5780.7929688,Inf,Inf,28.8668060,28.8668060,28.8668060,28.8668060,28.8668060
12.93,5780.7929688,Inf,Inf,28.8670502,28.8670502,28.8670502,28.8670502,28.8670502
12.94,5780.7929688,Inf,Inf,28.8672428,28.8672428,28.8672428,28.8672428,28.8672428
12.95,5780.7929688,Inf,Inf,28.8673859,28.8673859,28.8673859,28.8673859,28.8673859
12.96,5780.7929688,Inf,Inf,28.8674984,28.8674984,28.8674984,28.8674984,28.8674984
12.97,5780.7929688,Inf,Inf,28.8675919,28.8675919,28.8675919,28.8675919,28.8675919
12.98,5780.7929688,Inf,Inf,28.8676682,28.8676682,28.8676682,28.8676682,28.8676682
12.99,5780.7929688,Inf,Inf,28.8677750,28.8677750,28.8677750,28.8677750,28.8677750
13.00,5780.7929688,Inf,Inf,28.8678799,28.8678799,28.8678799,28.8678799,28.8678799
13.01,5807.9921875,Inf,Inf,29.0038261,29.0038261,29.0038261,29.0038261,29.0038261
13.02,5807.9921875,Inf,Inf,29.0039082,29.0039082,29.0039082,29.0039082,29.0039082
13.03,5807.9921875,Inf,Inf,29.0039825,29.0039825,29.0039825,29.0039825,29.0039825
13.04,5807.9921875,Inf,Inf,29.0040741,29.0040741,29.0040741,29.0040741,29.0040741
13.05,5807.9921875,Inf,Inf,29.0041370,29.0041370,29.0041370,29.0041370,29.0041370
13.06,5807.9921875,Inf,Inf,29.0041904,29.0041904,29.0041904,29.0041904,29.0041904
13.07,5807.9921875,Inf,Inf,29.0042591,29.0042591,29.0042591,29.0042591,29.0042591
13.08,5807.9921875,Inf,Inf,29.0043049,29.0043049,29.0043049,29.0043049,29.0043049
13.09,5807.9921875,Inf,Inf,29.0043488,29.0043488,29.0043488,29.0043488,29.0043488
13.10,5807.9921875,Inf,Inf,29.0043774,29.0043774,29.0043774,29.0043774,29.0043774
13.11,5807.9921875,Inf,Inf,29.0044098,29.0044098,29.0044098,29.0044098,29.0044098
13.12,5807.9921875,Inf,Inf,29.0044365,29.0044365,29.0044365,29.0044365,29.0044365
13.14,5807.9921875,Inf,Inf,29.0044746,29.0044746,29.0044746,29.0044746,29.0044746
13.15,5807.9921875,Inf,Inf,29.0045185,29.0045185,29.0045185,29.0045185,29.0045185
13.16,5807.9921875,Inf,Inf,29.0045624,29.0045624,29.0045624,29.0045624,29.0045624
13.17,5807.9921875,Inf,Inf,29.0046253,29.0046253,29.0046253,29.0046253,29.0046253
13.18,5807.9921875,Inf,Inf,29.0046902,29.0046902,29.0046902,29.0046902,29.0046902
13.19,5807.9921875,Inf,Inf,29.0047970,29.0047970,29.0047970,29.0047970,29.0047970
13.20,5807.9921875,Inf,Inf,29.0049133,29.0049133,29.0049133,29.0049133,29.0049133
13.21,5807.9921875,Inf,Inf,29.0049858,29.0049858,29.0049858,29.0049858,29.0049858
13.22,5807.9921875,Inf,Inf,29.0050697,29.0050697,29.0050697,29.0050697,29.0050697
13.23,5807.9921875,Inf,Inf,29.0051422,29.0051422,29.0051422,29.0051422,29.0051422
13.24,5807.9926758,Inf,Inf,29.0052528,29.0052528,29.0052528,29.0052528,29.0052528
13.25,5807.9926758,Inf,Inf,29.0053558,29.0053558,29.0053558,29.0053558,29.0053558
13.26,5807.9926758,Inf,Inf,29.0054741,29.0054741,29.0054741,29.0054741,29.0054741
13.27,5807.9931641,Inf,Inf,29.0056152,29.0056152,29.0056152,29.0056152,29.0056152
13.28,5807.9931641,Inf,Inf,29.0058002,29.0058002,29.0058002,29.0058002,29.0058002
13.29,5807.9931641,Inf,Inf,29.0060081,29.0060081,29.0060081,29.0060081,29.0060081
13.30,5807.9931641,Inf,Inf,29.0062294,29.0062294,29.0062294,29.0062294,29.0062294
13.31,5807.9931641,Inf,Inf,29.0064144,29.0064144,29.0064144,29.0064144,29.0064144
13.32,5807.9931641,Inf,Inf,29.0066051,29.0066051,29.0066051,29.0066051,29.0066051
13.33,5807.9931641,Inf,Inf,29.0067902,29.0067902,29.0067902,29.0067902,29.0067902
13.34,5807.9931641,Inf,Inf,29.0069733,29.0069733,29.0069733,29.0069733,29.0069733
13.35,5807.9936523,Inf,Inf,29.0071793,29.0071793,29.0071793,29.0071793,29.0071793
13.36,5807.9941406,Inf,Inf,29.0074406,29.0074406,29.0074406,29.0074406,29.0074406
13.38,5807.9941406,Inf,Inf,29.0076904,29.0076904,29.0076904,29.0076904,29.0076904
13.39,5807.9941406,Inf,Inf,29.0079098,29.0079098,29.0079098,29.0079098,29.0079098
13.40,5807.9941406,Inf,Inf,29.0081577,29.0081577,29.0081577,29.0081577,29.0081577
13.41,5807.9941406,Inf,Inf,29.0085049,29.0085049,29.0085049,29.0085049,29.0085049
13.42,5807.9946289,Inf,Inf,29.0087585,29.0087585,29.0087585,29.0087585,29.0087585
13.43,5807.9946289,Inf,Inf,29.0089169,29.0089169,29.0089169,29.0089169,29.0089169
13.44,5807.9951172,Inf,Inf,29.0090485,29.0090485,29.0090485,29.0090485,29.0090485
13.45,5807.9951172,Inf,Inf,29.0092010,29.0092010,29.0092010,29.0092010,29.0092010
13.46,5807.9951172,Inf,Inf,29.0093708,29.0093708,29.0093708,29.0093708,29.0093708
13.47,5807.9951172,Inf,Inf,29.0095711,29.0095711,29.0095711,29.0095711,29.0095711
13.48,5807.9951172,Inf,Inf,29.0097561,29.0097561,29.0097561,29.0097561,29.0097561
13.49,5807.9956055,Inf,Inf,29.0100422,29.0100422,29.0100422,29.0100422,29.0100422
13.50,5807.9956055,Inf,Inf,29.0103588,29.0103588,29.0103588,29.0103588,29.0103588
13.51,5807.9960938,Inf,Inf,29.0105019,29.0105019,29.0105019,29.0105019,29.0105019
13.52,5807.9960938,Inf,Inf,29.0106506,29.0106506,29.0106506,29.0106506,29.0106506
13.53,5807.9960938,Inf,Inf,29.0107346,29.0107346,29.0107346,29.0107346,29.0107346
13.54,5807.9960938,Inf,Inf,29.0110912,29.0110912,29.0110912,29.0110912,29.0110912
13.55,5807.9965820,Inf,Inf,29.0117760,29.0117760,29.0117760,29.0117760,29.0117760
13.56,5807.9970703,Inf,Inf,29.0126324,29.0126324,29.0126324,29.0126324,29.0126324
13.57,5807.9980469,Inf,Inf,29.0135498,29.0135498,29.0135498,29.0135498,29.0135498
13.58,5807.9990234,Inf,Inf,29.0144901,29.0144901,29.0144901,29.0144901,29.0144901
13.59,5807.9995117,Inf,Inf,29.0153809,29.0153809,29.0153809,29.0153809,29.0153809
13.60,5808.0000000,Inf,Inf,29.0162563,29.0162563,29.0162563,29.0162563,29.0162563
13.61,5808.0009766,Inf,Inf,29.0171452,29.0171452,29.0171452,29.0171452,29.0171452
13.62,5808.0009766,Inf,Inf,29.0179310,29.0179310,29.0179310,29.0179310,29.0179310
13.64,5808.0019531,Inf,Inf,29.0185585,29.0185585,29.0185585,29.0185585,29.0185585
13.65,5808.0024414,Inf,Inf,29.0190792,29.0190792,29.0190792,29.0190792,29.0190792
13.66,5808.0029297,Inf,Inf,29.0195217,29.0195217,29.0195217,29.0195217,29.0195217
13.67,5808.0029297,Inf,Inf,29.0199108,29.0199108,29.0199108,29.0199108,29.0199108
13.68,5808.0034180,Inf,Inf,29.0202274,29.0202274,29.0202274,29.0202274,29.0202274
13.69,5808.0039062,Inf,Inf,29.0204353,29.0204353,29.0204353,29.0204353,29.0204353
13.70,5808.0039062,Inf,Inf,29.0205669,29.0205669,29.0205669,29.0205669,29.0205669
13.71,5808.0039062,Inf,Inf,29.0208340,29.0208340,29.0208340,29.0208340,29.0208340
13.72,5808.0039062,Inf,Inf,29.0212631,29.0212631,29.0212631,29.0212631,29.0212631
13.73,5808.0043945,Inf,Inf,29.0218029,29.0218029,29.0218029,29.0218029,29.0218029
13.74,5808.0048828,Inf,Inf,29.0224934,29.0224934,29.0224934,29.0224934,29.0224934
13.75,5808.0048828,Inf,Inf,29.0232754,29.0232754,29.0232754,29.0232754,29.0232754
13.76,5808.0053711,Inf,Inf,29.0240822,29.0240822,29.0240822,29.0240822,29.0240822
13.77,5808.0058594,Inf,Inf,29.0248661,29.0248661,29.0248661,29.0248661,29.0248661
13.78,5808.0063477,Inf,Inf,29.0256042,29.0256042,29.0256042,29.0256042,29.0256042
13.79,5808.0068359,Inf,Inf,29.0263100,29.0263100,29.0263100,29.0263100,29.0263100
13.80,5808.0068359,Inf,Inf,29.0267487,29.0267487,29.0267487,29.0267487,29.0267487
13.81,5808.0068359,Inf,Inf,29.0270844,29.0270844,29.0270844,29.0270844,29.0270844
13.82,5808.0068359,Inf,Inf,29.0274277,29.0274277,29.0274277,29.0274277,29.0274277
13.83,5808.0073242,Inf,Inf,29.0277443,29.0277443,29.0277443,29.0277443,29.0277443
13.84,5808.0078125,Inf,Inf,29.0280361,29.0280361,29.0280361,29.0280361,29.0280361
13.85,5808.0078125,Inf,Inf,29.0285072,29.0285072,29.0285072,29.0285072,29.0285072
13.86,5808.0078125,Inf,Inf,29.0290756,29.0290756,29.0290756,29.0290756,29.0290756
13.88,5808.0083008,Inf,Inf,29.0295391,29.0295391,29.0295391,29.0295391,29.0295391
13.89,5808.0087891,Inf,Inf,29.0300694,29.0300694,29.0300694,29.0300694,29.0300694
13.90,5808.0087891,Inf,Inf,29.0305824,29.0305824,29.0305824,29.0305824,29.0305824
13.91,5808.0092773,Inf,Inf,29.0311069,29.0311069,29.0311069,29.0311069,29.0311069
13.92,5808.0092773,Inf,Inf,29.0316715,29.0316715,29.0316715,29.0316715,29.0316715
13.93,5808.0097656,Inf,Inf,29.0322609,29.0322609,29.0322609,29.0322609,29.0322609
13.94,5808.0097656,Inf,Inf,29.0328808,29.0328808,29.0328808,29.0328808,29.0328808
13.95,5808.0102539,Inf,Inf,29.0334587,29.0334587,29.0334587,29.0334587,29.0334587
13.96,5808.0107422,Inf,Inf,29.0339890,29.0339890,29.0339890,29.0339890,29.0339890
13.97,5808.0107422,Inf,Inf,29.0345478,29.0345478,29.0345478,29.0345478,29.0345478
13.98,5808.0112305,Inf,Inf,29.0350475,29.0350475,29.0350475,29.0350475,29.0350475
13.99,5808.0112305,Inf,Inf,29.0355091,29.0355091,29.0355091,29.0355091,29.0355091
14.00,5808.0117188,Inf,Inf,29.0359211,29.0359211,29.0359211,29.0359211,29.0359211
14.01,5833.7451172,Inf,Inf,29.1650257,29.1650257,29.1650257,29.1650257,29.1650257
14.02,5833.7451172,Inf,Inf,29.1653175,29.1653175,29.1653175,29.1653175,29.1653175
14.03,5833.7451172,Inf,Inf,29.1655960,29.1655960,29.1655960,29.1655960,29.1655960
14.04,5833.7451172,Inf,Inf,29.1660309,29.1660309,29.1660309,29.1660309,29.1660309
14.05,5833.7456055,Inf,Inf,29.1665382,29.1665382,29.1665382,29.1665382,29.1665382
14.06,5833.7460938,Inf,Inf,29.1670475,29.1670475,29.1670475,29.1670475,29.1670475
14.07,5833.7460938,Inf,Inf,29.1675434,29.1675434,29.1675434,29.1675434,29.1675434
14.08,5833.7460938,Inf,Inf,29.1680374,29.1680374,29.1680374,29.1680374,29.1680374
14.09,5833.7470703,Inf,Inf,29.1685543,29.1685543,29.1685543,29.1685543,29.1685543
14.10,5833.7470703,Inf,Inf,29.1690254,29.1690254,29.1690254,29.1690254,29.1690254
14.11,5833.7470703,Inf,Inf,29.1695328,29.1695328,29.1695328,29.1695328,29.1695328
14.12,5833.7470703,Inf,Inf,29.1700726,29.1700726,29.1700726,29.1700726,29.1700726
14.14,5833.7480469,Inf,Inf,29.1705952,29.1705952,29.1705952,29.1705952,29.1705952
14.15,5833.7480469,Inf,Inf,29.1710930,29.1710930,29.1710930,29.1710930,29.1710930
14.16,5833.7480469,Inf,Inf,29.1716309,29.1716309,29.1716309,29.1716309,29.1716309
14.17,5833.7485352,Inf,Inf,29.1721859,29.1721859,29.1721859,29.1721859,29.1721859
14.18,5833.7490234,Inf,Inf,29.1727257,29.1727257,29.1727257,29.1727257,29.1727257
14.19,5833.7490234,Inf,Inf,29.1732616,29.1732616,29.1732616,29.1732616,29.1732616
14.20,5833.7490234,Inf,Inf,29.1738033,29.1738033,29.1738033,29.1738033,29.1738033
14.21,5833.7500000,Inf,Inf,29.1743450,29.1743450,29.1743450,29.1743450,29.1743450
14.22,5833.7500000,Inf,Inf,29.1749439,29.1749439,29.1749439,29.1749439,29.1749439
14.23,5833.7500000,Inf,Inf,29.1755257,29.1755257,29.1755257,29.1755257,29.1755257
14.24,5833.7504883,Inf,Inf,29.1761169,29.1761169,29.1761169,29.1761169,29.1761169
14.25,5833.7509766,Inf,Inf,29.1766987,29.1766987,29.1766987,29.1766987,29.1766987
14.26,5833.7509766,Inf,Inf,29.1771774,29.1771774,29.1771774,29.1771774,29.1771774
14.27,5833.7509766,Inf,Inf,29.1776524,29.1776524,29.1776524,29.1776524,29.1776524
14.28,5833.7519531,Inf,Inf,29.1782398,29.1782398,29.1782398,29.1782398,29.1782398
14.29,5833.7519531,Inf,Inf,29.1787910,29.1787910,29.1787910,29.1787910,29.1787910
14.30,5833.7519531,Inf,Inf,29.1793365,29.1793365,29.1793365,29.1793365,29.1793365
14.31,5833.7529297,Inf,Inf,29.1800404,29.1800404,29.1800404,29.1800404,29.1800404
14.32,5833.7529297,Inf,Inf,29.1807842,29.1807842,29.1807842,29.1807842,29.1807842
14.33,5833.7529297,Inf,Inf,29.1816235,29.1816235,29.1816235,29.1816235,29.1816235
14.34,5833.7539062,Inf,Inf,29.1824799,29.1824799,29.1824799,29.1824799,29.1824799
14.35,5833.7539062,Inf,Inf,29.1832256,29.1832256,29.1832256,29.1832256,29.1832256
14.36,5833.7548828,Inf,Inf,29.1840420,29.1840420,29.1840420,29.1840420,29.1840420
14.38,5833.7548828,Inf,Inf,29.1848698,29.1848698,29.1848698,29.1848698,29.1848698
14.39,5833.7553711,Inf,Inf,29.1856976,29.1856976,29.1856976,29.1856976,29.1856976
14.40,5833.7558594,Inf,Inf,29.1865253,29.1865253,29.1865253,29.1865253,29.1865253
14.41,5833.7568359,Inf,Inf,29.1873798,29.1873798,29.1873798,29.1873798,29.1873798
14.42,5833.7568359,Inf,Inf,29.1881962,29.1881962,29.1881962,29.1881962,29.1881962
14.43,5833.7568359,Inf,Inf,29.1888008,29.1888008,29.1888008,29.1888008,29.1888008
14.44,5833.7578125,Inf,Inf,29.1894531,29.1894531,29.1894531,29.1894531,29.1894531
14.45,5833.7578125,Inf,Inf,29.1899090,29.1899090,29.1899090,29.1899090,29.1899090
14.46,5833.7578125,Inf,Inf,29.1904964,29.1904964,29.1904964,29.1904964,29.1904964
14.47,5833.7587891,Inf,Inf,29.1913052,29.1913052,29.1913052,29.1913052,29.1913052
14.48,5833.7587891,Inf,Inf,29.1918545,29.1918545,29.1918545,29.1918545,29.1918545
14.49,5833.7587891,Inf,Inf,29.1921978,29.1921978,29.1921978,29.1921978,29.1921978
14.50,5833.7592773,Inf,Inf,29.1926041,29.1926041,29.1926041,29.1926041,29.1926041
14.51,5833.7597656,Inf,Inf,29.1930771,29.1930771,29.1930771,29.1930771,29.1930771
14.52,5833.7597656,Inf,Inf,29.1936989,29.1936989,29.1936989,29.1936989,29.1936989
14.53,5833.7597656,Inf,Inf,29.1942558,29.1942558,29.1942558,29.1942558,29.1942558
14.54,5833.7607422,Inf,Inf,29.1951389,29.1951389,29.1951389,29.1951389,29.1951389
14.55,5833.7617188,Inf,Inf,29.1967392,29.1967392,29.1967392,29.1967392,29.1967392
14.56,5833.7631836,Inf,Inf,29.1986752,29.1986752,29.1986752,29.1986752,29.1986752
14.57,5833.7646484,Inf,Inf,29.2005997,29.2005997,29.2005997,29.2005997,29.2005997
14.58,5833.7656250,Inf,Inf,29.2022972,29.2022972,29.2022972,29.2022972,29.2022972
14.59,5833.7666016,Inf,Inf,29.2037354,29.2037354,29.2037354,29.2037354,29.2037354
14.60,5833.7675781,Inf,Inf,29.2051144,29.2051144,29.2051144,29.2051144,29.2051144
14.61,5833.7685547,Inf,Inf,29.2064056,29.2064056,29.2064056,29.2064056,29.2064056
14.62,5833.7695312,Inf,Inf,29.2076855,29.2076855,29.2076855,29.2076855,29.2076855
14.64,5833.7700195,Inf,Inf,29.2089291,29.2089291,29.2089291,29.2089291,29.2089291
14.65,5833.7705078,Inf,Inf,29.2101650,29.2101650,29.2101650,29.2101650,29.2101650
14.66,5833.7714844,Inf,Inf,29.2113724,29.2113724,29.2113724,29.2113724,29.2113724
14.67,5833.7724609,Inf,Inf,29.2125587,29.2125587,29.2125587,29.2125587,29.2125587
14.68,5833.7734375,Inf,Inf,29.2137318,29.2137318,29.2137318,29.2137318,29.2137318
14.69,5833.7739258,Inf,Inf,29.2148724,29.2148724,29.2148724,29.2148724,29.2148724
14.70,5833.7744141,Inf,Inf,29.2158012,29.2158012,29.2158012,29.2158012,29.2158012
14.71,5833.7749023,Inf,Inf,29.2166290,29.2166290,29.2166290,29.2166290,29.2166290
14.72,5833.7753906,Inf,Inf,29.2174034,29.2174034,29.2174034,29.2174034,29.2174034
14.73,5833.7753906,Inf,Inf,29.2181931,29.2181931,29.2181931,29.2181931,29.2181931
14.74,5833.7758789,Inf,Inf,29.2190037,29.2190037,29.2190037,29.2190037,29.2190037
14.75,5833.7763672,Inf,Inf,29.2198944,29.2198944,29.2198944,29.2198944,29.2198944
14.76,5833.7768555,Inf,Inf,29.2208080,29.2208080,29.2208080,29.2208080,29.2208080
14.77,5833.7773438,Inf,Inf,29.2217293,29.2217293,29.2217293,29.2217293,29.2217293
14.78,5833.7778320,Inf,Inf,29.2228146,29.2228146,29.2228146,29.2228146,29.2228146
14.79,5833.7783203,Inf,Inf,29.2237816,29.2237816,29.2237816,29.2237816,29.2237816
14.80,5833.7788086,Inf,Inf,29.2246685,29.2246685,29.2246685,29.2246685,29.2246685
14.81,5833.7792969,Inf,Inf,29.2254868,29.2254868,29.2254868,29.2254868,29.2254868
14.82,5833.7797852,Inf,Inf,29.2265759,29.2265759,29.2265759,29.2265759,29.2265759
14.83,5833.7802734,Inf,Inf,29.2277336,29.2277336,29.2277336,29.2277336,29.2277336
14.84,5833.7812500,Inf,Inf,29.2288761,29.2288761,29.2288761,29.2288761,29.2288761
14.85,5833.7812500,Inf,Inf,29.2299938,29.2299938,29.2299938,29.2299938,29.2299938
14.86,5833.7822266,Inf,Inf,29.2310028,29.2310028,29.2310028,29.2310028,29.2310028
14.88,5833.7827148,Inf,Inf,29.2320213,29.2320213,29.2320213,29.2320213,29.2320213
14.89,5833.7832031,Inf,Inf,29.2329597,29.2329597,29.2329597,29.2329597,29.2329597
14.90,5833.7836914,Inf,Inf,29.2339249,29.2339249,29.2339249,29.2339249,29.2339249
14.91,5833.7841797,Inf,Inf,29.2350101,29.2350101,29.2350101,29.2350101,29.2350101
14.92,5833.7846680,Inf,Inf,29.2360935,29.2360935,29.2360935,29.2360935,29.2360935
14.93,5833.7851562,Inf,Inf,29.2371216,29.2371216,29.2371216,29.2371216,29.2371216
14.94,5833.7856445,Inf,Inf,29.2382050,29.2382050,29.2382050,29.2382050,29.2382050
14.95,5833.7861328,Inf,Inf,29.2393055,29.2393055,29.2393055,29.2393055,29.2393055
14.96,5833.7871094,Inf,Inf,29.2402992,29.2402992,29.2402992,29.2402992,29.2402992
14.97,5833.7871094,Inf,Inf,29.2413292,29.2413292,29.2413292,29.2413292,29.2413292
14.98,5833.7880859,Inf,Inf,29.2421913,29.2421913,29.2421913,29.2421913,29.2421913
14.99,5833.7880859,Inf,Inf,29.2429638,29.2429638,29.2429638,29.2429638,29.2429638
15.00,5833.7885742,Inf,Inf,29.2436066,29.2436066,29.2436066,29.2436066,29.2436066
15.01,5859.7504883,Inf,Inf,29.3744640,29.3744640,29.3744640,29.3744640,29.3744640
15.02,5859.7509766,Inf,Inf,29.3751335,29.3751335,29.3751335,29.3751335,29.3751335
15.03,5859.7509766,Inf,Inf,29.3758793,29.3758793,29.3758793,29.3758793,29.3758793
15.04,5859.7514648,Inf,Inf,29.3766365,29.3766365,29.3766365,29.3766365,29.3766365
15.05,5859.7519531,Inf,Inf,29.3773766,29.3773766,29.3773766,29.3773766,29.3773766
15.06,5859.7519531,Inf,Inf,29.3780193,29.3780193,29.3780193,29.3780193,29.3780193
15.07,5859.7524414,Inf,Inf,29.3785629,29.3785629,29.3785629,29.3785629,29.3785629
15.08,5859.7529297,Inf,Inf,29.3790741,29.3790741,29.3790741,29.3790741,29.3790741
15.09,5859.7529297,Inf,Inf,29.3795471,29.3795471,29.3795471,29.3795471,29.3795471
15.10,5859.7529297,Inf,Inf,29.3799706,29.3799706,29.3799706,29.3799706,29.3799706
15.11,5859.7534180,Inf,Inf,29.3803864,29.3803864,29.3803864,29.3803864,29.3803864
15.12,5859.7539062,Inf,Inf,29.3808498,29.3808498,29.3808498,29.3808498,29.3808498
15.14,5859.7539062,Inf,Inf,29.3813133,29.3813133,29.3813133,29.3813133,29.3813133
15.15,5859.7539062,Inf,Inf,29.3818016,29.3818016,29.3818016,29.3818016,29.3818016
15.16,5859.7543945,Inf,Inf,29.3822956,29.3822956,29.3822956,29.3822956,29.3822956
15.17,5859.7548828,Inf,Inf,29.3827782,29.3827782,29.3827782,29.3827782,29.3827782
15.18,5859.7548828,Inf,Inf,29.3833389,29.3833389,29.3833389,29.3833389,29.3833389
15.19,5859.7553711,Inf,Inf,29.3840046,29.3840046,29.3840046,29.3840046,29.3840046
15.20,5859.7558594,Inf,Inf,29.3847504,29.3847504,29.3847504,29.3847504,29.3847504
15.21,5859.7558594,Inf,Inf,29.3854942,29.3854942,29.3854942,29.3854942,29.3854942
15.22,5859.7563477,Inf,Inf,29.3861561,29.3861561,29.3861561,29.3861561,29.3861561
15.23,5859.7568359,Inf,Inf,29.3868637,29.3868637,29.3868637,29.3868637,29.3868637
15.24,5859.7573242,Inf,Inf,29.3876228,29.3876228,29.3876228,29.3876228,29.3876228
15.25,5859.7578125,Inf,Inf,29.3883896,29.3883896,29.3883896,29.3883896,29.3883896
15.26,5859.7578125,Inf,Inf,29.3891392,29.3891392,29.3891392,29.3891392,29.3891392
15.27,5859.7583008,Inf,Inf,29.3898849,29.3898849,29.3898849,29.3898849,29.3898849
15.28,5859.7587891,Inf,Inf,29.3906155,29.3906155,29.3906155,29.3906155,29.3906155
15.29,5859.7587891,Inf,Inf,29.3912888,29.3912888,29.3912888,29.3912888,29.3912888
15.30,5859.7592773,Inf,Inf,29.3918514,29.3918514,29.3918514,29.3918514,29.3918514
15.31,5859.7597656,Inf,Inf,29.3924313,29.3924313,29.3924313,29.3924313,29.3924313
15.32,5859.7597656,Inf,Inf,29.3930225,29.3930225,29.3930225,29.3930225,29.3930225
15.33,5859.7602539,Inf,Inf,29.3936214,29.3936214,29.3936214,29.3936214,29.3936214
15.34,5859.7607422,Inf,Inf,29.3942165,29.3942165,29.3942165,29.3942165,29.3942165
15.35,5859.7607422,Inf,Inf,29.3948326,29.3948326,29.3948326,29.3948326,29.3948326
15.36,5859.7612305,Inf,Inf,29.3954792,29.3954792,29.3954792,29.3954792,29.3954792
15.38,5859.7617188,Inf,Inf,29.3961411,29.3961411,29.3961411,29.3961411,29.3961411
15.39,5859.7617188,Inf,Inf,29.3967209,29.3967209,29.3967209,29.3967209,29.3967209
15.40,5859.7626953,Inf,Inf,29.3973103,29.3973103,29.3973103,29.3973103,29.3973103
15.41,5859.7626953,Inf,Inf,29.3978939,29.3978939,29.3978939,29.3978939,29.3978939
15.42,5859.7626953,Inf,Inf,29.3984661,29.3984661,29.3984661,29.3984661,29.3984661
15.43,5859.7636719,Inf,Inf,29.3990269,29.3990269,29.3990269,29.3990269,29.3990269
15.44,5859.7636719,Inf,Inf,29.3995571,29.3995571,29.3995571,29.3995571,29.3995571
15.45,5859.7636719,Inf,Inf,29.4001732,29.4001732,29.4001732,29.4001732,29.4001732
15.46,5859.7646484,Inf,Inf,29.4007683,29.4007683,29.4007683,29.4007683,29.4007683
15.47,5859.7646484,Inf,Inf,29.4014263,29.4014263,29.4014263,29.4014263,29.4014263
15.48,5859.7646484,Inf,Inf,29.4020500,29.4020500,29.4020500,29.4020500,29.4020500
15.49,5859.7656250,Inf,Inf,29.4027290,29.4027290,29.4027290,29.4027290,29.4027290
15.50,5859.7656250,Inf,Inf,29.4032745,29.4032745,29.4032745,29.4032745,29.4032745
15.51,5859.7656250,Inf,Inf,29.4035282,29.4035282,29.4035282,29.4035282,29.4035282
15.52,5859.7656250,Inf,Inf,29.4037018,29.4037018,29.4037018,29.4037018,29.4037018
15.53,5859.7656250,Inf,Inf,29.4038143,29.4038143,29.4038143,29.4038143,29.4038143
15.54,5859.7666016,Inf,Inf,29.4045601,29.4045601,29.4045601,29.4045601,29.4045601
15.55,5859.7675781,Inf,Inf,29.4062157,29.4062157,29.4062157,29.4062157,29.4062157
