time,T.air,CO2.ppm,wspd,RAD,VPD,PAR,rain,year,sort
109.57,10.57,380,1.12,767.7,0.27,1765.71,0,2011,1
109.58,10.64,380,1.45,551.8,0.3,1269.14,0,2011,1
109.59,10.85,380,1.12,538.2,0.31,1237.86,0,2011,1
109.6,10.34,380,1.29,452,0.28,1039.6,0,2011,1
109.61,10.49,380,1.38,518,0.28,1191.4,0,2011,1
109.62,9.89,380,1.52,304.5,0.24,700.35,0,2011,1
109.64,9.48,380,1.29,252.1,0.21,579.83,0,2011,1
109.65,9.48,380,1.22,300.3,0.21,690.69,0,2011,1
109.66,9.61,380,1.85,298.7,0.22,687.01,0,2011,1
109.67,9.52,380,2.1,196.6,0.22,452.18,0,2011,1
109.68,9.41,380,2.42,277.8,0.2,638.94,0,2011,1
109.69,9.62,380,2.72,373.8,0.22,859.74,0,2011,1
109.7,10.08,380,2.86,383.8,0.26,882.74,0,2011,1
109.71,9.99,380,2.35,290.1,0.26,667.23,0,2011,1
109.72,9.36,380,2.54,149.7,0.22,344.31,0,2011,1
109.73,8.77,380,3.05,101,0.2,232.3,0,2011,1
109.74,8.18,380,3.34,62.17,0.18,142.99,0,2011,1
109.75,8.13,380,3.29,111.9,0.21,257.37,0,2011,1
109.76,7.87,380,2.94,37.5,0.28,86.25,0,2011,1
109.77,7.54,380,2.96,16.63,0.32,38.25,0,2011,1
109.78,7.35,380,3.37,6.43,0.32,14.78,0,2011,1
109.79,7.12,380,3.44,0.58,0.33,1.33,0,2011,1
109.8,7.02,380,3.3,0,0.31,0,0,2011,1
109.81,6.91,380,3.02,0,0.29,0,0,2011,1
109.82,6.95,380,2.73,0,0.33,0,0,2011,1
109.83,6.75,380,2.63,0,0.32,0,0,2011,1
109.84,6.73,380,2.45,0,0.35,0,0,2011,1
109.85,6.68,380,2.93,0,0.42,0,0,2011,1
109.86,6.54,380,3.22,0,0.44,0,0,2011,1
109.88,6.52,380,3.29,0,0.41,0,0,2011,1
109.89,6.41,380,3.25,0,0.29,0,0,2011,1
109.9,6.47,380,3.52,0,0.23,0,0,2011,1
109.91,6.47,380,3.75,0,0.24,0,0,2011,1
109.92,6.31,380,3.54,0,0.22,0,0,2011,1
109.93,6.54,380,3.56,0,0.27,0,0,2011,1
109.94,6.95,380,3.63,0,0.33,0,0,2011,1
109.95,6.99,380,3.04,0,0.36,0,0,2011,1
109.96,7.27,380,3.1,0,0.49,0,0,2011,1
109.97,7.25,380,3,0,0.59,0,0,2011,1
109.98,7.15,380,2.71,0,0.59,0,0,2011,1
109.99,7.14,380,2.36,0,0.61,0,0,2011,1
110,7.08,380,2.01,0,0.62,0,0,2011,1
110.01,7.14,380,2.26,0,0.64,0,0,2011,1
110.02,7.32,380,2.1,0,0.67,0,0,2011,1
110.03,7.49,380,1.93,0,0.68,0,0,2011,1
110.04,7.59,380,1.67,0,0.69,0,0,2011,1
110.05,7.45,380,2.2,0,0.66,0,0,2011,1
110.06,7.22,380,1.9,0,0.62,0,0,2011,1
110.07,7.03,380,2.54,0,0.56,0,0,2011,1
110.08,6.65,380,2.42,0,0.48,0,0,2011,1
110.09,6.18,380,2.69,0,0.4,0,0,2011,1
110.1,6.05,380,2.18,0,0.37,0,0,2011,1
110.11,5.9,380,2.17,0,0.28,0,0,2011,1
110.12,5.47,380,2.23,0,0.19,0,0,2011,1
110.14,5.25,380,2.29,0,0.14,0,0,2011,1
110.15,5.16,380,2.06,0,0.11,0,0,2011,1
110.16,5.12,380,1.68,0,0.08,0,0,2011,1
110.17,5.12,380,1.95,0,0.06,0,0,2011,1
110.18,5.18,380,1.31,0,0.06,0,0,2011,1
110.19,5.15,380,1.24,0,0.06,0,0,2011,1
110.2,5.24,380,1.76,0,0.06,0,0,2011,1
110.21,5.29,380,1.41,0.15,0.05,0.34,0,2011,1
110.22,5.2,380,0.8,1.85,0.05,4.25,0,2011,1
110.23,5.18,380,0.33,8.96,0.05,20.61,0,2011,1
110.24,5.28,380,0.68,20.08,0.05,46.18,0,2011,1
110.25,5.34,380,0.57,30.33,0.05,69.76,0,2011,1
110.26,5.45,380,0.61,38.89,0.05,89.45,0,2011,1
110.27,5.64,380,0.61,53.57,0.05,123.21,0,2011,1
110.28,6.04,380,0.86,87.3,0.05,200.79,0,2011,1
110.29,6.48,380,0.94,120.2,0.06,276.46,0,2011,1
110.3,6.62,380,1.29,103.4,0.07,237.82,0,2011,1
110.31,6.98,380,0.62,216.3,0.09,497.49,0,2011,1
110.32,7.68,380,1.18,330.2,0.14,759.46,0,2011,1
110.33,8.05,380,0.86,375.7,0.16,864.11,0,2011,1
110.34,8.27,380,1.11,349.2,0.17,803.16,0,2011,1
110.35,8.41,380,1.26,228.4,0.17,525.32,0,2011,1
110.36,8.26,380,1.09,158.7,0.15,365.01,0,2011,1
110.38,8.52,380,1.15,355,0.14,816.5,0,2011,1
110.39,8.81,380,1.38,312.9,0.17,719.67,0,2011,1
110.4,8.98,380,1.24,216.3,0.18,497.49,0,2011,1
110.41,8.79,380,1.13,229.2,0.17,527.16,0,2011,1
110.42,9.14,380,1.06,322.9,0.19,742.67,0,2011,1
110.43,9.5,380,1.04,356.9,0.2,820.87,0,2011,1
110.44,9.68,380,1.17,371.9,0.21,855.37,0,2011,1
110.45,9.9,380,1.05,317.6,0.22,730.48,0,2011,1
110.46,9.95,380,1,306,0.22,703.8,0,2011,1
110.47,10.23,380,1.19,504.5,0.23,1160.35,0,2011,1
110.48,10.42,380,1.32,408.3,0.26,939.09,0,2011,1
110.49,10.19,380,0.94,349.8,0.24,804.54,0,2011,1
110.5,10.04,380,1.17,576.6,0.22,1326.18,0,2011,1
110.51,11.1,380,1.12,560.7,0.29,1289.61,0,2011,1
110.52,11.48,380,1.4,952,0.34,2189.6,0,2011,1
110.53,12.23,380,1.37,784.6,0.42,1804.58,0,2011,1
110.54,12.24,380,1.31,470.9,0.43,1083.07,0,2011,1
110.55,11.92,380,1.52,998,0.39,2295.4,0,2011,1
110.56,12.41,380,1.18,540.7,0.47,1243.61,0,2011,1
110.57,12.06,380,1.39,473.3,0.44,1088.59,0,2011,1
110.58,11.86,380,1.18,424.6,0.38,976.58,0,2011,1
110.59,11.64,380,1.34,460.8,0.34,1059.84,0,2011,1
110.6,11.39,380,1.15,306.1,0.33,704.03,0,2011,1
110.61,11.28,380,1.21,245.4,0.29,564.42,0,2011,1
110.62,10.79,380,1.31,181,0.23,416.3,0,2011,1
110.64,10.87,380,1.29,475,0.22,1092.5,0,2011,1
110.65,11.11,380,1.91,300.7,0.25,691.61,0,2011,1
110.66,10.3,380,1.78,157.4,0.2,362.02,0,2011,1
110.67,10.27,380,1.12,157.1,0.19,361.33,0,2011,1
110.68,9.9,380,1.67,147,0.16,338.1,0,2011,1
110.69,9.97,380,1.33,169.7,0.16,390.31,0,2011,1
110.7,9.78,380,1.51,111.6,0.15,256.68,0,2011,1
110.71,9.84,380,1.36,170,0.17,391,0,2011,1
110.72,9.42,380,1.4,106.2,0.14,244.26,0,2011,1
110.73,9.1,380,1.21,92.4,0.12,212.52,0,2011,1
110.74,9.17,380,1.34,76.12,0.12,175.08,0,2011,1
110.75,8.86,380,1.36,87.5,0.12,201.25,0,2011,1
110.76,8.48,380,1.38,51.39,0.11,118.2,0,2011,1
110.77,8.09,380,1.43,8.12,0.09,18.68,0,2011,1
110.78,7.99,380,0.74,1.1,0.09,2.52,0,2011,1
110.79,7.91,380,1.22,0.13,0.09,0.3,0,2011,1
110.8,7.71,380,0.88,0,0.09,0,0,2011,1
110.81,7.48,380,1.11,0,0.09,0,0,2011,1
110.82,7.17,380,0.83,0,0.11,0,0,2011,1
110.83,6.98,380,0.7,0,0.14,0,0,2011,1
110.84,6.98,380,1.11,0,0.16,0,0,2011,1
110.85,6.97,380,1.12,0,0.15,0,0,2011,1
110.86,6.9,380,0.84,0,0.13,0,0,2011,1
110.88,6.87,380,0.98,0,0.1,0,0,2011,1
110.89,6.83,380,0.97,0,0.09,0,0,2011,1
110.9,6.8,380,0.95,0,0.08,0,0,2011,1
110.91,6.71,380,1,0,0.11,0,0,2011,1
110.92,6.63,380,0.79,0,0.13,0,0,2011,1
110.93,6.44,380,0.54,0,0.12,0,0,2011,1
110.94,6.47,380,0.65,0,0.13,0,0,2011,1
110.95,6.42,380,0.87,0,0.15,0,0,2011,1
110.96,6.48,380,0.74,0,0.19,0,0,2011,1
110.97,6.46,380,0.78,0,0.19,0,0,2011,1
110.98,6.29,380,0.62,0,0.18,0,0,2011,1
110.99,6.2,380,0.9,0,0.18,0,0,2011,1
111,6.36,380,0.99,0,0.2,0,0,2011,1
111.01,6.1,380,0.75,0,0.19,0,0,2011,1
111.02,6.01,380,0.76,0,0.2,0,0,2011,1
111.03,6,380,1.03,0,0.21,0,0,2011,1
111.04,5.97,380,0.84,0,0.23,0,0,2011,1
111.05,6.21,380,0.69,0,0.26,0,0,2011,1
111.06,6.38,380,0.54,0,0.27,0,0,2011,1
111.07,6.38,380,1,0,0.27,0,0,2011,1
111.08,6.34,380,0.92,0,0.28,0,0,2011,1
111.09,6.24,380,0.99,0,0.24,0,0,2011,1
111.1,5.93,380,0.69,0,0.17,0,0,2011,1
111.11,5.86,380,1,0,0.14,0,0,2011,1
111.12,5.86,380,0.38,0,0.12,0,0,2011,1
111.14,5.92,380,0.68,0,0.13,0,0,2011,1
111.15,5.8,380,0.98,0,0.13,0,0,2011,1
111.16,5.76,380,1.24,0,0.11,0,0,2011,1
111.17,5.79,380,0.78,0,0.1,0,0,2011,1
111.18,5.84,380,0.51,0,0.09,0,0,2011,1
111.19,5.99,380,0.97,0,0.07,0,0,2011,1
111.2,6.11,380,1.01,0,0.06,0,0,2011,1
111.21,6.21,380,0.9,0,0.05,0,0,2011,1
111.22,6.39,380,0.81,0.71,0.04,1.63,0,2011,1
111.23,6.56,380,0.71,1.29,0.03,2.97,0.1,2011,1
111.24,6.69,380,1.04,2.26,0.03,5.19,0,2011,1
111.25,6.79,380,1.47,6.54,0.02,15.03,0,2011,1
111.26,6.94,380,1.43,11.41,0.02,26.24,0,2011,1
111.27,7.04,380,1.26,14.08,0.02,32.38,0,2011,1
111.28,7.18,380,1.16,18.83,0.02,43.31,0,2011,1
111.29,7.23,380,1.28,19.07,0.02,43.86,0,2011,1
111.3,7.29,380,1.34,26.89,0.01,61.85,0,2011,1
111.31,7.33,380,1.36,25.02,0.01,57.55,0,2011,1
111.32,7.47,380,1.2,40.3,0.01,92.69,0,2011,1
111.33,7.5,380,1.7,57.77,0.01,132.87,0,2011,1
111.34,7.42,380,1.79,52.25,0.01,120.17,0,2011,1
111.35,7.29,380,1.78,51.19,0.01,117.74,0,2011,1
111.36,7.23,380,1.52,52.46,0.01,120.66,0,2011,1
111.38,7.38,380,1.2,116.9,0.01,268.87,0,2011,1
111.39,7.96,380,1.2,215.4,0.01,495.42,0,2011,1
111.4,8.59,380,1.32,331.8,0.01,763.14,0,2011,1
111.41,9.26,380,1.16,472.8,0.02,1087.44,0,2011,1
111.42,10.33,380,1.86,664.7,0.15,1528.81,0.1,2011,1
111.43,10.77,380,1.98,697.3,0.27,1603.79,0,2011,1
111.44,11.31,380,1.36,709.8,0.34,1632.54,0,2011,1
111.45,11.95,380,1.19,729.2,0.37,1677.16,0,2011,1
111.46,12.24,380,1.36,767.9,0.37,1766.17,0,2011,1
111.47,12.21,380,1.63,679.1,0.38,1561.93,0,2011,1
111.48,12.21,380,1.91,629.3,0.37,1447.39,0,2011,1
111.49,12.39,380,1.56,498,0.39,1145.4,0,2011,1
111.5,12.26,380,1.91,494.3,0.38,1136.89,0,2011,1
111.51,12.4,380,2.23,585.2,0.39,1345.96,0,2011,1
111.52,12.86,380,2.39,595.7,0.41,1370.11,0,2011,1
111.53,12.78,380,1.78,452,0.37,1039.6,0,2011,1
111.54,12.6,380,1.5,471.6,0.33,1084.68,0,2011,1
111.55,12.03,380,1.91,315.4,0.26,725.42,0,2011,1
111.56,12.06,380,2.08,460.4,0.26,1058.92,0,2011,1
111.57,12.86,380,2.35,402.8,0.38,926.44,0,2011,1
111.58,12.59,380,1.68,311.1,0.37,715.53,0,2011,1
111.59,12.94,380,2.1,604.1,0.4,1389.43,0,2011,1
111.6,14.23,380,1.84,804,0.55,1849.2,0,2011,1
111.61,14.06,380,2.46,710.5,0.57,1634.15,0,2011,1
111.62,14.07,380,1.83,559.6,0.6,1287.08,0,2011,1
111.64,13.45,380,2.26,636.4,0.56,1463.72,0,2011,1
111.65,13.59,380,1.76,635.9,0.57,1462.57,0,2011,1
111.66,13.96,380,1.31,572,0.62,1315.6,0,2011,1
111.67,12.2,380,1.86,120.8,0.52,277.84,0,2011,1
111.68,11.3,380,1.39,111.5,0.44,256.45,0,2011,1
111.69,11.01,380,1.16,88.3,0.42,203.09,0,2011,1
111.7,10.57,380,1.27,82.6,0.41,189.98,0,2011,1
111.71,10.84,380,1.14,131.3,0.44,301.99,0,2011,1
111.72,10.12,380,1.2,98.4,0.39,226.32,0,2011,1
111.73,10.25,380,1.7,187.1,0.42,430.33,0,2011,1
111.74,10.52,380,1.64,177.5,0.45,408.25,0,2011,1
111.75,10.58,380,1.57,139.3,0.46,320.39,0,2011,1
111.76,9.7,380,1.9,49.9,0.37,114.77,0,2011,1
111.77,9.05,380,1.23,23.38,0.31,53.77,0,2011,1
111.78,8.8,380,1.82,5.54,0.28,12.75,0,2011,1
111.79,8.58,380,1.84,0.45,0.25,1.04,0,2011,1
111.8,8.39,380,1.64,0,0.21,0,0,2011,1
111.81,8.21,380,1.85,0,0.17,0,0,2011,1
111.82,8.2,380,2.11,0,0.15,0,0,2011,1
111.83,8.06,380,1.8,0,0.11,0,0,2011,1
111.84,7.9,380,1.9,0.02,0.07,0.05,0,2011,1
111.85,7.87,380,1.6,0,0.06,0,0,2011,1
111.86,7.83,380,1.56,0,0.04,0,0,2011,1
111.88,7.86,380,1.29,0,0.04,0,0,2011,1
111.89,7.89,380,1.36,0,0.03,0,0,2011,1
111.9,7.88,380,1.14,0,0.02,0,0,2011,1
111.91,7.89,380,1.66,0,0.02,0,0,2011,1
111.92,7.67,380,1.42,0,0.02,0,0,2011,1
111.93,7.38,380,1.62,0,0.02,0,0,2011,1
111.94,7.38,380,1.27,0,0.03,0,0,2011,1
111.95,7.43,380,1.41,0,0.06,0,0,2011,1
111.96,7.43,380,1.66,0,0.07,0,0,2011,1
111.97,7.37,380,1.74,0,0.06,0,0,2011,1
111.98,7.32,380,1.07,0,0.06,0,0,2011,1
111.99,7.22,380,1.62,0,0.04,0,0,2011,1
112,7.12,380,1.11,0,0.03,0,0,2011,1
112.01,7,380,1.14,0,0.03,0,0,2011,1
112.02,7.03,380,0.93,0,0.02,0,0,2011,1
112.03,7.17,380,1.04,0,0.02,0,0,2011,1
112.04,7.25,380,0.88,0,0.02,0,0,2011,1
112.05,7.39,380,0.98,0,0.01,0,0,2011,1
112.06,7.51,380,0.93,0,0.01,0,0,2011,1
112.07,7.66,380,0.53,0,0.01,0,0,2011,1
112.08,7.72,380,0.92,0,0.01,0,0,2011,1
112.09,7.75,380,1,0,0.01,0,0.1,2011,1
112.1,7.72,380,0.57,0,0.01,0,0.1,2011,1
112.11,7.68,380,0.74,0,0.01,0,0.2,2011,1
112.12,7.69,380,0.79,0,0.01,0,0,2011,1
112.14,7.72,380,0.99,0,0.01,0,0.1,2011,1
112.15,7.73,380,0.87,0,0.01,0,0.1,2011,1
112.16,7.72,380,0.68,0,0.01,0,0.1,2011,1
112.17,7.66,380,1.04,0,0.01,0,0.1,2011,1
112.18,7.55,380,1.03,0,0.01,0,0,2011,1
112.19,7.43,380,0.98,0,0.01,0,0,2011,1
112.2,7.33,380,1.02,0,0,0,0,2011,1
112.21,7.28,380,0.9,0,0,0,0,2011,1
112.22,7.19,380,0.96,0,0,0,0,2011,1
112.23,7.17,380,1.08,0.04,0,0.1,0.1,2011,1
112.24,7.2,380,0.96,1.59,0,3.66,1.1,2011,1
112.25,7.22,380,1.34,4.3,0,9.89,0.8,2011,1
112.26,7.25,380,1.05,5.65,0,13,0.8,2011,1
112.27,7.24,380,1.36,8.47,0,19.48,1.1,2011,1
112.28,7.2,380,1.74,11.24,0,25.85,0.3,2011,1
112.29,7.12,380,1.32,10.38,0,23.87,0.1,2011,1
112.3,7.04,380,1.21,12.04,0,27.69,0,2011,1
112.31,6.89,380,1.35,34.71,0,79.83,0.1,2011,1
112.32,6.91,380,1.45,60.76,0,139.75,0,2011,1
112.33,7.02,380,0.96,65.15,0,149.84,0,2011,1
112.34,7.03,380,1.31,85.2,0,195.96,0,2011,1
112.35,7.1,380,1.19,75.46,0,173.56,0,2011,1
112.36,7.12,380,0.9,48.27,0,111.02,0,2011,1
112.38,7.1,380,0.69,22.4,0,51.52,0.1,2011,1
112.39,7.07,380,0.43,22.18,0,51.01,0.9,2011,1
112.4,7.09,380,0.72,21.34,0,49.08,1.1,2011,1
112.41,7.11,380,0.57,12.38,0,28.47,0.3,2011,1
112.42,7.11,380,0.44,28.61,0,65.8,0.1,2011,1
112.43,7.15,380,1.14,43.97,0,101.13,0.3,2011,1
112.44,7.15,380,1.05,53.71,0,123.53,0.1,2011,1
112.45,7.16,380,0.88,50.77,0,116.77,0.1,2011,1
112.46,7.01,380,0.8,33.42,0,76.87,0,2011,1
112.47,6.94,380,0.97,83.3,0,191.59,0.2,2011,1
112.48,7.18,380,0.85,86.2,0,198.26,0.2,2011,1
112.49,7.43,380,0.85,115.5,0,265.65,0.4,2011,1
112.5,7.5,380,1.2,129.8,0,298.54,0.1,2011,1
112.51,7.61,380,1.3,279.2,0,642.16,0,2011,1
112.52,7.53,380,1.23,178,0,409.4,0,2011,1
112.53,7.43,380,0.93,168.8,0,388.24,0,2011,1
112.54,7.48,380,1.1,203.5,0,468.05,0,2011,1
112.55,7.52,380,0.92,153.2,0,352.36,0,2011,1
112.56,7.45,380,1.41,61.55,0.01,141.56,0,2011,1
112.57,7.32,380,1.53,61.02,0.01,140.35,0,2011,1
112.58,7.43,380,0.85,91.5,0.01,210.45,0,2011,1
112.59,7.48,380,0.66,110.2,0.01,253.46,0,2011,1
112.6,7.57,380,1.62,116.4,0.01,267.72,0,2011,1
112.61,7.59,380,1.5,42.34,0.01,97.38,0,2011,1
112.62,7.38,380,1.63,34.95,0.01,80.39,0,2011,1
112.64,7.37,380,0.58,85.7,0.01,197.11,0.1,2011,1
112.65,7.47,380,0.54,105.6,0.01,242.88,0,2011,1
112.66,7.59,380,1.17,97,0.01,223.1,0,2011,1
112.67,7.7,380,1.31,110,0.01,253,0,2011,1
112.68,7.86,380,1.41,100.5,0.01,231.15,0,2011,1
112.69,7.87,380,1.26,94.3,0.01,216.89,0,2011,1
112.7,7.99,380,1.09,62.07,0.01,142.76,0,2011,1
112.71,7.8,380,1.6,69.05,0.01,158.81,0,2011,1
112.72,7.78,380,1.39,42.15,0.01,96.94,0,2011,1
112.73,7.72,380,0.84,30.99,0.01,71.28,0,2011,1
112.74,7.71,380,0.6,42.94,0.01,98.76,0,2011,1
112.75,7.8,380,0.46,68.86,0.01,158.38,0,2011,1
112.76,7.52,380,0.41,37.22,0.02,85.61,0,2011,1
112.77,7.33,380,0.44,15.3,0.04,35.19,0,2011,1
112.78,7.15,380,0.56,6.53,0.05,15.03,0,2011,1
112.79,7.04,380,0.42,0.77,0.05,1.78,0,2011,1
112.8,7,380,0.44,0,0.05,0,0,2011,1
112.81,6.96,380,0.98,0,0.04,0,0,2011,1
112.82,6.79,380,0.81,0,0.04,0,0,2011,1
112.83,6.78,380,0.97,0,0.04,0,0,2011,1
112.84,7.02,380,0.99,0,0.06,0,0,2011,1
112.85,7.04,380,0.46,0,0.06,0,0,2011,1
112.86,6.94,380,0.32,0,0.05,0,0,2011,1
112.88,7,380,0.6,0,0.05,0,0,2011,1
112.89,6.94,380,0.87,0,0.05,0,0,2011,1
112.9,7.17,380,0.78,0,0.05,0,0,2011,1
112.91,7.22,380,0.64,0,0.05,0,0,2011,1
112.92,7.38,380,1.1,0,0.06,0,0,2011,1
112.93,7.5,380,0.61,0,0.07,0,0,2011,1
112.94,7.57,380,0.65,0,0.07,0,0,2011,1
112.95,7.58,380,0.39,0,0.07,0,0,2011,1
112.96,7.55,380,1.12,0,0.07,0,0,2011,1
112.97,7.48,380,1.75,0,0.07,0,0,2011,1
112.98,7.38,380,1.32,0,0.06,0,0,2011,1
112.99,7.36,380,0.34,0,0.05,0,0,2011,1
113,7.28,380,0.28,0,0.05,0,0,2011,1
113.01,7.35,380,0.14,0,0.06,0,0,2011,1
113.02,7.2,380,0.21,0,0.05,0,0,2011,1
113.03,7.01,380,0.42,0,0.04,0,0,2011,1
113.04,6.93,380,0.12,0,0.03,0,0,2011,1
113.05,6.88,380,0.13,0,0.03,0,0,2011,1
113.06,6.84,380,0.04,0,0.03,0,0,2011,1
113.07,6.8,380,0,0,0.02,0,0,2011,1
113.08,6.8,380,0,0,0.02,0,0,2011,1
113.09,6.79,380,0.03,0,0.02,0,0,2011,1
113.1,6.81,380,0,0,0.02,0,0.2,2011,1
113.11,6.8,380,0.06,0,0.02,0,0.4,2011,1
113.12,6.74,380,0.38,0,0.01,0,0.2,2011,1
113.14,6.62,380,0.69,0,0.01,0,0.2,2011,1
113.15,6.62,380,0.13,0,0.01,0,0,2011,1
113.16,6.6,380,0.07,0,0.01,0,0,2011,1
113.17,6.61,380,0,0,0.01,0,0,2011,1
113.18,6.67,380,0.1,0,0,0,0,2011,1
113.19,6.75,380,0.04,0,0,0,0,2011,1
113.2,6.89,380,0.4,0,0,0,0,2011,1
113.21,7,380,0.68,0,0.01,0,0,2011,1
113.22,7.08,380,1.08,0,0.02,0,0.1,2011,1
113.23,7.05,380,0.36,0.77,0.02,1.78,0,2011,1
113.24,7.05,380,0.43,2.99,0.01,6.87,0,2011,1
113.25,7.11,380,0.19,2.58,0.01,5.93,0,2011,1
113.26,7.11,380,0.26,3.52,0.01,8.11,0,2011,1
113.27,7.13,380,0.48,7.03,0.01,16.16,0.2,2011,1
113.28,7.17,380,0.73,20.61,0.01,47.4,0.1,2011,1
113.29,7.24,380,0.84,23.79,0,54.72,0,2011,1
113.3,7.37,380,0.48,67.9,0,156.17,0,2011,1
113.31,7.67,380,0.45,139.1,0.01,319.93,0.1,2011,1
113.32,8.41,380,1.34,197.3,0.03,453.79,0,2011,1
113.33,8.43,380,0.62,49.86,0.04,114.68,0,2011,1
113.34,8.29,380,0.7,59.02,0.02,135.75,0,2011,1
113.35,7.96,380,0.56,60.76,0.01,139.75,0,2011,1
113.36,8.09,380,0.63,99,0.01,227.7,0,2011,1
113.38,7.97,380,0.34,81.5,0.01,187.45,0,2011,1
113.39,8.32,380,0.22,99.5,0.01,228.85,0,2011,1
113.4,8,380,0.28,46.42,0.01,106.77,0.2,2011,1
113.41,8.16,380,0.12,52.14,0.01,119.92,0.3,2011,1
113.42,8.13,380,0.34,78.36,0.01,180.23,0.8,2011,1
113.43,8.21,380,0.54,84.9,0.01,195.27,0.2,2011,1
113.44,8.37,380,0.3,104.3,0.02,239.89,1,2011,1
113.45,8.43,380,0.62,65.06,0.02,149.64,0.2,2011,1
113.46,8.2,380,0.61,38.69,0.02,88.99,3.7,2011,1
113.47,7.63,380,0.67,53.32,0.01,122.64,3.3,2011,1
113.48,7.66,380,0.13,84.4,0.02,194.12,2.6,2011,1
113.49,7.8,380,0.58,92.2,0.02,212.06,1.1,2011,1
113.5,7.78,380,1.17,88.5,0.04,203.55,0.8,2011,1
113.51,7.88,380,2.02,98.8,0.06,227.24,0.5,2011,1
113.52,8.29,380,1.49,289.5,0.06,665.85,0.4,2011,1
113.53,8.88,380,0.55,196.7,0.05,452.41,0.1,2011,1
113.54,8.87,380,0.88,206.6,0.05,475.18,0,2011,1
113.55,8.86,380,0.96,275.9,0.05,634.57,0,2011,1
113.56,9.15,380,1.24,507.1,0.05,1166.33,0,2011,1
113.57,9.91,380,0.75,454,0.08,1044.2,0,2011,1
113.58,9.69,380,1.15,409.3,0.1,941.39,0,2011,1
113.59,9.62,380,1,355.8,0.08,818.34,0,2011,1
113.6,9.9,380,1.1,403,0.07,926.9,0.1,2011,1
113.61,9.71,380,1.18,193.8,0.07,445.74,0,2011,1
113.62,9.18,380,0.82,148.3,0.05,341.09,0,2011,1
113.64,8.97,380,1.06,160.2,0.05,368.46,0,2011,1
113.65,9.11,380,1.08,268.9,0.05,618.47,0.1,2011,1
113.66,9.59,380,0.95,319.8,0.05,735.54,0,2011,1
113.67,10.35,380,0.77,537.7,0.07,1236.71,0,2011,1
113.68,10.75,380,0.77,345.8,0.11,795.34,0,2011,1
113.69,10.3,380,1.25,364.9,0.09,839.27,0,2011,1
113.7,10.89,380,0.79,358.1,0.14,823.63,0,2011,1
113.71,10.27,380,0.48,149.7,0.11,344.31,0,2011,1
113.72,9.89,380,1.13,234.6,0.08,539.58,0,2011,1
113.73,10.22,380,0.91,169.2,0.1,389.16,0,2011,1
113.74,9.88,380,1.32,197.9,0.09,455.17,0,2011,1
113.75,10,380,0.79,110,0.09,253,0,2011,1
113.76,9.18,380,0.57,25.68,0.06,59.06,0,2011,1
113.77,8.76,380,0.63,3.67,0.04,8.45,0,2011,1
113.78,8.47,380,0.71,1.53,0.04,3.51,0,2011,1
113.79,8.2,380,0.72,0.36,0.04,0.84,0,2011,1
113.8,8.04,380,1.22,0,0.05,0,0,2011,1
113.81,7.88,380,1.28,0,0.04,0,0,2011,1
113.82,7.84,380,1.18,0,0.03,0,0,2011,1
113.83,7.81,380,0.9,0,0.03,0,0,2011,1
113.84,7.68,380,1.06,0,0.03,0,0,2011,1
113.85,7.63,380,1.15,0,0.03,0,0,2011,1
113.86,7.44,380,1.45,0,0.03,0,0,2011,1
113.88,7.44,380,1.57,0,0.03,0,0,2011,1
113.89,7.31,380,1.65,0,0.03,0,0,2011,1
113.9,7.29,380,1.87,0,0.02,0,0,2011,1
113.91,7.26,380,0.91,0,0.03,0,0,2011,1
113.92,7.26,380,0.42,0,0.03,0,0,2011,1
113.93,7.24,380,0.56,0,0.02,0,0,2011,1
113.94,7.29,380,0.48,0,0.02,0,0,2011,1
113.95,7.4,380,0.49,0,0.02,0,0,2011,1
113.96,7.35,380,0.58,0,0.02,0,0,2011,1
113.97,7.36,380,0.8,0,0.02,0,0,2011,1
113.98,7.3,380,0.77,0,0.03,0,0,2011,1
113.99,7.24,380,0.88,0,0.03,0,0,2011,1
114,7.17,380,0.63,0,0.02,0,0,2011,1
114.01,7.12,380,0.43,0,0.01,0,0,2011,1
114.02,7.1,380,0.43,0,0.01,0,0,2011,1
114.03,7.05,380,0.15,0,0.01,0,0,2011,1
114.04,7.04,380,0.22,0,0.01,0,0,2011,1
114.05,7.18,380,0.27,0,0.01,0,0,2011,1
114.06,7.55,380,0.52,0,0.01,0,0,2011,1
114.07,7.59,380,0.53,0,0.01,0,0,2011,1
114.08,7.58,380,0.43,0,0.01,0,0,2011,1
114.09,7.57,380,0.46,0,0.01,0,0,2011,1
114.1,7.61,380,0.38,0,0.01,0,0,2011,1
114.11,7.62,380,0.43,0,0.01,0,0,2011,1
114.12,7.7,380,0.33,0,0,0,0,2011,1
114.14,7.74,380,0.23,0,0,0,0,2011,1
114.15,7.87,380,0.3,0,0,0,0,2011,1
114.16,7.78,380,0.39,0,0,0,0,2011,1
114.17,7.65,380,0.37,0,0,0,0,2011,1
114.18,7.59,380,0.59,0,0.01,0,0,2011,1
114.19,7.57,380,0.17,0,0.01,0,0,2011,1
114.2,7.62,380,0.45,0,0.01,0,0,2011,1
114.21,7.66,380,0.31,0,0.01,0,0,2011,1
114.22,7.73,380,0.33,0.97,0.01,2.22,0,2011,1
114.23,7.75,380,0.57,2.28,0.01,5.24,0,2011,1
